1 1:6395 2:158.1040217 3:52.42160977 4:0.9434327113 5:6509 6:90.23506463 7:0.4726533629 8:348.785 9:0.6605942885 10:3.01600852
0 1:7651 2:149.6902757 3:66.19625107 4:0.8969058966 5:7805 6:98.69931994 7:0.5630289205 8:353.713 9:0.7684684157 10:2.261310471
0 1:9196 2:165.5200199 3:71.65699193 4:0.9014321571 5:9416 6:108.2067967 7:0.5971428571 8:389.783 9:0.7606117653 10:2.3098935
1 1:6189 2:166.8476931 3:47.8688229 4:0.9579601423 5:6313 6:88.76981211 7:0.4126 8:361.969 9:0.5935913871 10:3.485519029
1 1:6436 2:162.15935 3:51.81522277 4:0.9475752333 5:6581 6:90.52386265 7:0.8260813759 8:360.363 9:0.622795566 10:3.129569677
1 1:5764 2:151.8189584 3:49.71274909 4:0.94486935 5:5902 6:85.66768782 7:0.8175886525 8:335.586 9:0.6431705745 10:3.053924018
0 1:8645 2:158.3469506 3:70.90143718 4:0.8941537592 5:8896 6:104.9149935 7:0.5603448276 8:379.318 9:0.7550365187 10:2.233339081
0 1:8718 2:155.0484721 3:72.4719149 4:0.8840382457 5:9006 6:105.3570233 7:0.6115319865 8:375.419 9:0.7773099584 10:2.139428388
0 1:8861 2:166.3203424 3:68.19232147 4:0.9120828707 5:9046 6:106.2175861 7:0.5429534314 8:388.496 9:0.7377674618 10:2.4389893
1 1:6010 2:145.4307671 3:53.36993583 4:0.9302295021 5:6167 6:87.47668069 7:0.4922194922 8:332.492 9:0.6831592222 10:2.724956755
0 1:8849 2:158.7937666 3:71.78715873 4:0.8919784398 5:9087 6:106.1456392 7:0.5942116573 8:379.373 9:0.7726293849 10:2.212007961
1 1:6076 2:151.1918123 3:51.99366306 4:0.9390091876 5:6235 6:87.9556904 7:0.6666666667 8:339.391 9:0.6628678967 10:2.90788922
0 1:9227 2:167.382193 3:71.18508764 4:0.9050596192 5:9446 6:108.3890275 7:0.5593138146 8:392.03 9:0.7544522872 10:2.351365975
0 1:7974 2:151.1288826 3:68.61365798 4:0.8909978221 5:8247 6:100.7611638 7:0.591411407 8:361.714 9:0.7658707067 10:2.202606406
1 1:6128 2:158.3359337 3:50.60767021 4:0.9475450842 5:6350 6:88.33126247 7:0.5596347032 8:352.243 9:0.6206458818 10:3.128694387
1 1:5319 2:134.0663663 3:51.64122164 4:0.9228366736 5:5455 6:82.29435666 7:0.6605812221 8:309.097 9:0.699600763 10:2.596111441
0 1:10055 2:163.9173454 3:78.89501046 4:0.8765506033 5:10329 6:113.1477955 7:0.5908449877 8:404.235 9:0.7732574484 10:2.077664283
0 1:9175 2:159.9695786 3:73.99132557 4:0.8866016864 5:9425 6:108.0831755 7:0.6674668995 8:385.986 9:0.7738785895 10:2.162004496
0 1:9731 2:170.8599622 3:73.341284 4:0.9031867028 5:10063 6:111.3099008 7:0.5690643275 8:403.987 9:0.7492600146 10:2.329655999
0 1:9474 2:162.5746451 3:74.70791043 4:0.8881622998 5:9635 6:109.8301937 7:0.709344115 8:387.127 9:0.7943946677 10:2.17613696
1 1:6135 2:146.6158734 3:54.04306812 4:0.9295868659 5:6285 6:88.38169837 7:0.5131314821 8:340.52 9:0.6648737421 10:2.712945036
1 1:5928 2:145.2692304 3:52.95283039 4:0.9311974711 5:6042 6:86.87786842 7:0.4913793103 8:328.762 9:0.6892151755 10:2.743370455
1 1:6204 2:160.4001188 3:50.53846414 4:0.9490659544 5:6369 6:88.8773207 7:0.800516129 8:350.414 9:0.6349196307 10:3.173822584
1 1:3708 2:118.5063967 3:40.27892597 4:0.9404658478 5:3827 6:68.71078687 7:0.4961198823 8:268.89 9:0.6444664109 10:2.942143909
0 1:8430 2:160.2377557 3:67.24797479 4:0.9076738812 5:8566 6:103.6021687 7:0.6503124277 8:371.439 9:0.7678253312 10:2.382789313
0 1:9518 2:165.7582686 3:73.98615964 4:0.8948585989 5:9763 6:110.0849399 7:0.5612690176 8:393.326 9:0.7731259551 10:2.240395628
0 1:8134 2:147.3203671 3:71.14310821 4:0.875667633 5:8352 6:101.7670401 7:0.6430547869 8:357.231 9:0.8009690841 10:2.070760904
0 1:5909 2:125.269127 3:61.14136154 4:0.8727988694 5:6008 6:86.73852933 7:0.5972306448 8:303.205 9:0.8077019595 10:2.048844249
1 1:6072 2:146.0561876 3:53.50812844 4:0.9304759264 5:6175 6:87.92673379 7:0.8400664084 8:324.032 9:0.7267178441 10:2.729607479
0 1:6380 2:131.5404263 3:62.41290341 4:0.8802679146 5:6512 6:90.12917561 7:0.6225604996 8:317.527 9:0.7951869101 10:2.107583835
1 1:5773 2:140.8505573 3:53.49567942 4:0.9250667655 5:5900 6:85.73454317 7:0.5098922452 8:321.74 9:0.70081164 10:2.632933329
0 1:6141 2:111.8617055 3:72.65439959 4:0.7603598975 5:6370 6:88.42490624 7:0.7753787879 8:306.947 9:0.81907218 10:1.53964118
0 1:9166 2:156.790447 3:75.02317094 4:0.8780912295 5:9425 6:108.0301517 7:0.6868490071 8:390.559 9:0.7551207714 10:2.089893629
1 1:5657 2:133.9713999 3:54.38703038 4:0.913890843 5:5762 6:84.86881703 7:0.6907203907 8:307.377 9:0.7524078321 10:2.463296836
0 1:8588 2:156.6590749 3:70.79321733 4:0.8920718954 5:8875 6:104.5685479 7:0.6022862753 8:374.401 9:0.7698886191 10:2.212910796
1 1:6643 2:159.2437592 3:54.24588993 4:0.9401913115 5:6810 6:91.9680939 7:0.6578530402 8:357.9 9:0.6517044998 10:2.935591238
0 1:7512 2:145.2376117 3:66.42316459 4:0.8892912317 5:7656 6:97.79864754 7:0.7959313414 8:346.776 9:0.7849958806 10:2.18655062
1 1:4996 2:115.7543147 3:57.07943418 4:0.8699678311 5:5170 6:79.75653431 7:0.5922238028 8:289.043 9:0.7514626184 10:2.027951335
1 1:6706 2:154.2206666 3:56.23710777 4:0.9311432843 5:6837 6:92.40316221 7:0.811667877 8:348.992 9:0.6918986286 10:2.742329268
0 1:7766 2:152.2588728 3:66.06850599 4:0.9009503422 5:8024 6:99.43831407 7:0.5508582778 8:363.338 9:0.7392402542 10:2.304560555
0 1:8446 2:156.8107953 3:69.38182702 4:0.8967903721 5:8678 6:103.7004397 7:0.7519586895 8:374.672 9:0.7560638334 10:2.260113376
1 1:6586 2:159.383722 3:53.93940659 4:0.940993435 5:6769 6:91.57267956 7:0.6860416667 8:356.204 9:0.6522799155 10:2.954866062
1 1:5427 2:144.970814 3:48.73318002 4:0.941805406 5:5608 6:83.12563389 7:0.5218269231 8:321.785 9:0.6586248223 10:2.974786664
1 1:6432 2:155.5293517 3:54.02837981 4:0.9377230315 5:6757 6:90.49572781 7:0.5104761905 8:378.859 9:0.5631196504 10:2.878660293
1 1:3882 2:106.1158346 3:47.02590414 4:0.8964443453 5:3973 6:70.30445158 7:0.8037267081 8:249.213 9:0.7854598832 10:2.256540017
1 1:5526 2:149.4759789 3:48.28765292 4:0.9463831819 5:5685 6:83.88040131 7:0.5986998917 8:334.528 9:0.620520018 10:3.095532083
1 1:5096 2:136.9496088 3:48.3127037 4:0.9357073397 5:5214 6:80.55078348 7:0.6707028165 8:307.691 9:0.6764094973 10:2.834650067
1 1:6087 2:154.5996912 3:51.59952602 4:0.9426573207 5:6294 6:88.03527196 7:0.6877966102 8:345.056 9:0.6424421084 10:2.996145568
1 1:6971 2:158.5816408 3:57.01614373 4:0.9331304014 5:7120 6:94.21121412 7:0.6948763955 8:357.023 9:0.6872465318 10:2.781346307
1 1:6358 2:172.8908035 3:47.59197018 4:0.9613664298 5:6511 6:89.97364628 7:0.5723287425 8:368.832 9:0.5873178502 10:3.632772563
0 1:7643 2:146.1524018 3:67.3692637 4:0.8874249919 5:7873 6:98.6477057 7:0.5834351145 8:354.703 9:0.7633856648 10:2.169422579
0 1:8554 2:156.909653 3:70.34371503 4:0.8938795913 5:8840 6:104.3613485 7:0.5666401696 8:376.908 9:0.7566732809 10:2.230613679
1 1:6963 2:168.5171068 3:53.52885077 4:0.948209244 5:7124 6:94.15713967 7:0.4649439103 8:371.782 9:0.6330376499 10:3.148154769
1 1:6411 2:158.1712643 3:52.66521706 4:0.9429398067 5:6559 6:90.34787613 7:0.5145264848 8:350.011 9:0.6576158228 10:3.003334518
1 1:6018 2:148.3113241 3:52.96427021 4:0.9340602397 5:6208 6:87.53488208 7:0.4924713584 8:336.269 9:0.6687878624 10:2.800214626
1 1:6488 2:161.843527 3:51.88563596 4:0.9472176 5:6650 6:90.88882311 7:0.4793144208 8:356.076 9:0.6430360187 10:3.11923568
1 1:5788 2:149.4628095 3:50.57905575 4:0.9410003356 5:5927 6:85.84585304 7:0.5439849624 8:334.479 9:0.6501306996 10:2.955033606
1 1:6079 2:160.3363356 3:48.77634869 4:0.9526041341 5:6198 6:87.9774016 7:0.7793589744 8:349.811 9:0.624273764 10:3.287173801
1 1:5352 2:142.0214768 3:49.11110516 4:0.9383080399 5:5522 6:82.54924617 7:0.7351648352 8:317.177 9:0.6685326075 10:2.891840375
1 1:7063 2:168.7791916 3:54.36693947 4:0.9466992772 5:7202 6:94.83085418 7:0.4652832675 8:372.372 9:0.6400958855 10:3.104445336
1 1:5323 2:147.2467037 3:46.71433043 4:0.9483412286 5:5494 6:82.32529439 7:0.5322467753 8:331.743 9:0.6078029376 10:3.152067093
1 1:5925 2:144.2195042 3:53.32478303 4:0.9291323259 5:6061 6:86.85588237 7:0.5283574104 8:325.673 9:0.7019961158 10:2.704549292
1 1:5986 2:148.8843718 3:52.30791666 4:0.9362507588 5:6127 6:87.30184371 7:0.4909776903 8:333.913 9:0.67465217 10:2.846306664
1 1:6099 2:152.029929 3:52.13442238 4:0.9393638453 5:6334 6:88.12200624 7:0.7057394122 8:345.238 9:0.6430301159 10:2.916114191
0 1:8970 2:165.1719211 3:70.25868086 4:0.9050209579 5:9301 6:106.8688856 7:0.7153110048 8:392.394 9:0.7320783962 10:2.350911219
0 1:9107 2:161.033434 3:72.75795248 4:0.8921096694 5:9257 6:107.6819044 7:0.7789086555 8:381.445 9:0.7865409666 10:2.213276055
1 1:5650 2:138.1059556 3:53.64319242 4:0.9214822134 5:5800 6:84.81629223 7:0.5631416326 8:316.608 9:0.7082955987 10:2.57452902
1 1:6005 2:157.3252031 3:49.91838608 4:0.9483271291 5:6213 6:87.44028514 7:0.5273094485 8:348.787 9:0.6203007364 10:3.15164843
0 1:6381 2:127.5765013 3:64.82917443 4:0.8612631507 5:6514 6:90.13623874 7:0.5901775805 8:319.687 9:0.7846006369 10:1.967887181
1 1:6378 2:158.5720228 3:52.19382585 4:0.9442779903 5:6492 6:90.11504767 7:0.8735789618 8:347.667 9:0.6630823054 10:3.038137562
1 1:5768 2:147.1936363 3:50.92460859 4:0.9382455093 5:5900 6:85.69740774 7:0.8011111111 8:329.599 9:0.6672112262 10:2.890422535
1 1:5819 2:145.195807 3:51.56921397 4:0.9348016779 5:5928 6:86.07543733 7:0.4943085287 8:326.189 9:0.687257675 10:2.815552066
1 1:6073 2:150.6892732 3:52.13219244 4:0.9382499194 5:6266 6:87.93397384 7:0.4830191681 8:346.871 9:0.6342743668 10:2.890522461
1 1:5693 2:139.4413721 3:53.37577958 4:0.9238383052 5:5854 6:85.13843273 7:0.5603346457 8:318.75 9:0.7041264538 10:2.612446566
1 1:6940 2:162.6091777 3:55.18745943 4:0.940646792 5:7173 6:94.00150233 7:0.608985609 8:371.083 9:0.6333258527 10:2.946487832
1 1:5009 2:139.9864392 3:46.97479466 4:0.9420164304 5:5179 6:79.86023341 7:0.4715684429 8:318.28 9:0.621358433 10:2.980033019
0 1:7896 2:149.3254385 3:69.69426604 4:0.8844012561 5:8046 6:100.2671404 7:0.5364130435 8:361.206 9:0.760513788 10:2.142578536
1 1:4506 2:111.0079213 3:52.32413559 4:0.8819435871 5:4599 6:75.7444215 7:0.5818698347 8:264.923 9:0.8067922591 10:2.121543339
1 1:6656 2:171.7244498 3:50.29420246 4:0.9561500173 5:6845 6:92.05803827 7:0.5508109897 8:373.39 9:0.5999261767 10:3.414398508
1 1:6022 2:157.5284792 3:50.21958608 4:0.9478230614 5:6219 6:87.56396827 7:0.4523737981 8:348.658 9:0.6225171866 10:3.13679366
1 1:5148 2:146.9843112 3:45.21261477 4:0.9515152299 5:5351 6:80.96071378 7:0.5577464789 8:329.103 9:0.5972892795 10:3.250957989
0 1:9103 2:163.6811747 3:71.85708435 4:0.8984839314 5:9321 6:107.6582536 7:0.5637928899 8:387.729 9:0.760917963 10:2.277871085
0 1:9171 2:160.8577596 3:73.43359558 4:0.8897169423 5:9375 6:108.0596126 7:0.744157741 8:382.934 9:0.7859206518 10:2.190519998
1 1:4838 2:138.3508759 3:45.06381526 4:0.9454658591 5:4975 6:78.48524012 7:0.475712881 8:308.39 9:0.6392565021 10:3.070110134
1 1:6387 2:156.4689264 3:52.86942879 4:0.9411852789 5:6527 6:90.17860596 7:0.4863691745 8:349.287 9:0.6578728081 10:2.959535027
0 1:6785 2:141.0612435 3:62.38129077 4:0.8969024612 5:7007 6:92.94584612 7:0.6644144144 8:339.549 9:0.7395283109 10:2.261274843
0 1:6425 2:142.2773972 3:57.88357268 4:0.9135011973 5:6554 6:90.44647077 7:0.6308915947 8:329.36 9:0.7442884645 10:2.457992667
1 1:5743 2:147.17063 3:50.51222424 4:0.9392542447 5:5897 6:85.51148873 7:0.7385545267 8:329.359 9:0.6652878767 10:2.913564631
0 1:8979 2:160.2986411 3:72.47838535 4:0.8919439542 5:9260 6:106.9224853 7:0.6162663006 8:386.103 9:0.7568877623 10:2.211675113
1 1:6222 2:164.3870457 3:49.17994255 4:0.9541993125 5:6364 6:89.0061596 7:0.7026538679 8:357.932 9:0.6102936013 10:3.342562784
1 1:5102 2:143.4463675 3:45.97799119 4:0.9472404238 5:5250 6:80.59818954 7:0.5208248265 8:313.721 9:0.651423073 10:3.119892014
1 1:4810 2:136.1762145 3:45.56189235 4:0.9423672086 5:4957 6:78.25779329 7:0.5130666667 8:305.527 9:0.6475238198 10:2.988818232
1 1:5657 2:151.7820533 3:48.48630832 4:0.9476041737 5:5854 6:84.86881703 7:0.7345799247 8:336.38 9:0.628254648 10:3.130410596
1 1:6557 2:160.4403777 3:52.85472427 4:0.9441781515 5:6739 6:91.37084707 7:0.8031602156 8:355.186 9:0.6531356194 10:3.035497392
1 1:6600 2:161.7618819 3:52.81230725 4:0.945203495 5:6757 6:91.66995688 7:0.6070640177 8:358.586 9:0.6450110282 10:3.062958056
1 1:6185 2:148.9306462 3:54.60746353 4:0.9303535471 5:6379 6:88.74112116 7:0.4922011778 8:341.132 9:0.6678895479 10:2.727294707
1 1:5739 2:159.558567 3:46.5266294 4:0.9565415888 5:5855 6:85.48170417 7:0.830775912 8:343.74 9:0.6103598302 10:3.429403097
0 1:9516 2:157.3407379 3:78.03737549 4:0.8683357007 5:9749 6:110.0733733 7:0.684013801 8:392.064 9:0.7779476343 10:2.016222828
0 1:7926 2:149.0202133 3:68.63597084 4:0.8876173578 5:8088 6:100.4574369 7:0.5806593407 8:359.831 9:0.7692487168 10:2.17116785
0 1:9312 2:161.1387257 3:74.61929322 4:0.8863191704 5:9679 6:108.887128 7:0.6418527709 8:390.94 9:0.7656541028 10:2.159478048
1 1:4963 2:127.6867974 3:50.21579174 4:0.9194216731 5:5123 6:79.49269061 7:0.5629537205 8:296.033 9:0.7116621799 10:2.542761809
1 1:6771 2:158.5600479 3:55.63007829 4:0.936433361 5:6991 6:92.84990553 7:0.7531701891 8:356.981 9:0.6676863139 10:2.850257501
1 1:6110 2:155.8331839 3:50.53246014 4:0.9459636159 5:6256 6:88.20143773 7:0.7634637011 8:343.36 9:0.6512559044 10:3.083823418
1 1:5858 2:149.253443 3:51.37039265 4:0.9389028423 5:6020 6:86.36340228 7:0.6733333333 8:333.519 9:0.6617867558 10:2.905437068
1 1:5250 2:124.2806183 3:54.81120375 4:0.8974934582 5:5332 6:81.75883811 7:0.5423553719 8:291.454 9:0.776656761 10:2.267430923
1 1:4761 2:141.1788884 3:43.66697048 4:0.9509637317 5:4901 6:77.85816253 7:0.6459972863 8:309.51 9:0.6245377222 10:3.233081821
0 1:8943 2:160.9313354 3:72.09433021 4:0.8940426111 5:9324 6:106.707925 7:0.6088643791 8:387.691 9:0.7476901447 10:2.232232894
0 1:9295 2:160.8048087 3:74.11775583 4:0.8874429712 5:9481 6:108.7876903 7:0.6089491614 8:388.387 9:0.7743367804 10:2.169585505
1 1:4298 2:108.0691562 3:51.53272243 4:0.8789849602 5:4386 6:73.97556058 7:0.5989409142 8:259.272 9:0.8034614415 10:2.097097749
0 1:7423 2:151.2105162 3:63.39876869 4:0.9078593438 5:7736 6:97.21757629 7:0.5783855384 8:365.8 9:0.6971109785 10:2.385070236
0 1:6850 2:140.1113887 3:63.6895273 4:0.890714319 5:7155 6:93.38999348 7:0.7537411972 8:338.721 9:0.7502675962 10:2.199912523
1 1:7056 2:163.5968997 3:56.27977514 4:0.9389641802 5:7258 6:94.78385004 7:0.7428150332 8:370.288 9:0.6466795987 10:2.906850629
1 1:4458 2:129.0146824 3:44.94073147 4:0.9373689544 5:4593 6:75.33990902 7:0.4802844215 8:290.892 9:0.6620432667 10:2.870773977
0 1:7336 2:144.7320796 3:65.46665885 4:0.8918506535 5:7504 6:96.64618616 7:0.5695652174 8:346.302 9:0.7687040819 10:2.210775411
1 1:5968 2:161.6369517 3:48.13990355 4:0.9546197541 5:6159 6:87.17048585 7:0.6831501832 8:352.342 9:0.6041014082 10:3.357650095
0 1:7619 2:150.18171 3:65.44555016 4:0.9000552645 5:7894 6:98.4927007 7:0.6023877293 8:361.342 9:0.7332818736 10:2.294758156
0 1:9738 2:170.8697218 3:73.39869302 4:0.9030386109 5:9992 6:111.349929 7:0.8098802395 8:400.879 9:0.761470392 10:2.327966818
1 1:4449 2:111.2556534 3:52.19604698 4:0.8831163126 5:4558 6:75.26382089 7:0.709569378 8:269.177 9:0.7716073797 10:2.131495771
1 1:6003 2:154.7035026 3:50.99031354 4:0.9441205821 5:6161 6:87.42572269 7:0.4585943468 8:347.445 9:0.6248935974 10:3.033978258
0 1:7926 2:145.3904878 3:69.81037628 4:0.8771821306 5:8033 6:100.4574369 7:0.594420279 8:349.676 9:0.814577258 10:2.082648676
1 1:5106 2:135.4759813 3:48.77365284 4:0.9329457532 5:5295 6:80.62977809 7:0.4921920185 8:309.466 9:0.6699845556 10:2.777646812
0 1:8635 2:158.721926 3:70.11739487 4:0.8971320379 5:8915 6:104.8542964 7:0.6519933555 8:379.014 9:0.7553734246 10:2.263659771
0 1:9228 2:164.6145033 3:72.58106956 4:0.8975486673 5:9487 6:108.3949008 7:0.7164596273 8:390.534 9:0.7603258402 10:2.268008784
0 1:8572 2:158.9317632 3:69.9454325 4:0.8979501141 5:8906 6:104.4710935 7:0.6701063164 8:381.66 9:0.739500947 10:2.272225041
1 1:5835 2:145.846942 3:51.852052 4:0.9346672466 5:6009 6:86.19369318 7:0.4993581515 8:330.628 9:0.6707666541 10:2.812751595
0 1:8616 2:159.1739481 3:69.31388819 4:0.9002080783 5:8803 6:104.7388749 7:0.6176344086 8:379.967 9:0.7499352962 10:2.296422149
0 1:7437 2:144.5437746 3:66.09121599 4:0.8893432705 5:7656 6:97.30921074 7:0.6686746988 8:358.959 9:0.7253004588 10:2.187034577
0 1:8387 2:155.7422969 3:69.32094652 4:0.8954807106 5:8621 6:103.3376024 7:0.5943168934 8:371.614 9:0.7631894759 10:2.246684511
1 1:4943 2:135.5839962 3:47.5414762 4:0.936509487 5:5082 6:79.33235828 7:0.7398593025 8:305.11 9:0.6672484762 10:2.851909681
1 1:5793 2:146.2701779 3:51.63088294 4:0.9356297438 5:5929 6:85.88292428 7:0.7550834202 8:330.177 9:0.6677590123 10:2.832997803
1 1:7057 2:159.8306416 3:57.22588849 4:0.9337059472 5:7285 6:94.79056634 7:0.4902056127 8:371.591 9:0.6422433379 10:2.792977896
0 1:8997 2:162.8096922 3:71.0774283 4:0.8996714817 5:9153 6:107.0296042 7:0.7033302064 8:386.035 9:0.7586722876 10:2.290596271
1 1:6460 2:154.8228969 3:54.41412537 4:0.9362027293 5:6630 6:90.69248844 7:0.8388520971 8:347.966 9:0.6704536515 10:2.845270338
1 1:4006 2:113.6801266 3:45.87348801 4:0.9149658458 5:4107 6:71.41846831 7:0.6503246753 8:264.679 9:0.7185911078 10:2.478122583
0 1:9038 2:156.0014929 3:75.52622923 4:0.8749917318 5:9310 6:107.273198 7:0.6815473946 8:381.809 9:0.7790940333 10:2.065527361
0 1:8000 2:154.4455695 3:66.99592928 4:0.9010171661 5:8204 6:100.9253009 7:0.7922360864 8:362.704 9:0.7641791089 10:2.305297816
1 1:6189 2:147.1039436 3:54.60527485 4:0.928552148 5:6396 6:88.76981211 7:0.511656746 8:355.414 9:0.6156888445 10:2.693951162
0 1:8764 2:159.8266956 3:70.68199941 4:0.896896006 5:8946 6:105.6346126 7:0.6448859455 8:377.195 9:0.7740702536 10:2.261207902
0 1:9617 2:170.0718851 3:72.48236906 4:0.9046352464 5:9897 6:110.6559745 7:0.7771313131 8:397.878 9:0.7633955563 10:2.346389713
1 1:4744 2:131.5432605 3:46.54543126 4:0.9353054968 5:4841 6:77.71903499 7:0.4944241793 8:294.341 9:0.6881023203 10:2.826126152
0 1:5993 2:122.137516 3:62.9631398 4:0.8568834201 5:6154 6:87.35287397 7:0.6293184921 8:307.065 9:0.7987180647 10:1.939825688
1 1:5826 2:152.8081772 3:49.4494325 4:0.946192395 5:6016 6:86.12719424 7:0.448429803 8:339.017 9:0.6369970065 10:3.090190715
1 1:5794 2:151.3846083 3:49.55786943 4:0.9448983109 5:5982 6:85.89033661 7:0.4790013228 8:347.615 9:0.602547568 10:3.054703724
0 1:8281 2:151.9027669 3:70.46716075 4:0.8858894086 5:8492 6:102.6825042 7:0.5821850394 8:364.952 9:0.7813059878 10:2.15565329
0 1:9475 2:164.4191887 3:73.96883489 4:0.8930892268 5:9623 6:109.8359899 7:0.6056248003 8:388.493 9:0.7889013274 10:2.222817067
0 1:9065 2:165.3442792 3:70.77250938 4:0.9037639605 5:9199 6:107.4333117 7:0.5649383024 8:388.125 9:0.7561961073 10:2.336278318
0 1:9811 2:166.3324256 3:75.9941177 4:0.8895278476 5:10005 6:111.7665119 7:0.5843359142 8:399.959 9:0.770712126 10:2.188753954
1 1:3865 2:109.2221888 3:45.78398888 4:0.907902169 5:3985 6:70.15034455 7:0.5856060606 8:255.508 9:0.7439613216 10:2.385597924
0 1:9240 2:161.970355 3:73.26024164 4:0.8918625708 5:9454 6:108.4653557 7:0.5996884735 8:385.848 9:0.7799186907 10:2.210890264
1 1:5344 2:142.3731607 3:48.98868109 4:0.9389379572 5:5464 6:82.4875271 7:0.484057971 8:320.234 9:0.654849399 10:2.906246045
1 1:6095 2:158.3422773 3:50.16939985 4:0.9484785096 5:6306 6:88.0931043 7:0.5679806169 8:348.405 9:0.63097887 10:3.156152511
0 1:9722 2:165.2457839 3:75.95344829 4:0.888105714 5:10027 6:111.2584148 7:0.5961491293 8:397.392 9:0.773619202 10:2.175619246
1 1:6375 2:148.6957013 3:55.52982392 4:0.9276518957 5:6529 6:90.09385161 7:0.8085996956 8:341.607 9:0.6864936593 10:2.677762882
1 1:6864 2:171.3304999 3:52.13171238 4:0.9525840027 5:7004 6:93.48537979 7:0.7473053892 8:375.15 9:0.6128825232 10:3.286492849
0 1:6907 2:149.3852342 3:59.07507523 4:0.9184855329 5:7016 6:93.77774542 7:0.5537117204 8:341.984 9:0.7421432548 10:2.528735403
1 1:6702 2:160.8339044 3:54.91177801 4:0.9399111399 5:6955 6:92.37559975 7:0.5522412657 8:360.736 9:0.6471952436 10:2.928950951
0 1:9055 2:158.0092494 3:73.69816597 4:0.8845650816 5:9235 6:107.3740382 7:0.5913662487 8:379.35 9:0.7907116579 10:2.144005178
1 1:7067 2:162.7753253 3:56.23146071 4:0.9384355183 5:7218 6:94.85770323 7:0.526131626 8:362.491 9:0.6758502811 10:2.894737631
1 1:6844 2:153.3443659 3:57.85319795 4:0.9261007391 5:7051 6:93.34908379 7:0.7814569536 8:348.248 9:0.7091573411 10:2.650577174
1 1:4868 2:145.5682042 3:43.01920863 4:0.9553346555 5:4960 6:78.72820399 7:0.4227896474 8:316.465 9:0.6108141126 10:3.383795491
1 1:5963 2:160.0843707 3:48.44316776 4:0.9531143953 5:6125 6:87.13396241 7:0.8204457898 8:350.439 9:0.6101685354 10:3.304580979
1 1:5419 2:135.2993747 3:52.42262542 4:0.9218879769 5:5645 6:83.06434309 7:0.6035193229 8:320.065 9:0.6647412726 10:2.580934732
1 1:4785 2:138.3682537 3:45.00287651 4:0.9456315402 5:4932 6:78.0541557 7:0.5493685419 8:307.179 9:0.6372484116 10:3.074653543
0 1:6310 2:114.7028097 3:72.47113707 4:0.7751179313 5:6424 6:89.63337284 7:0.6067307692 8:307.108 9:0.8407308112 10:1.582737822
1 1:6223 2:147.6891381 3:54.50735166 4:0.9294023495 5:6412 6:89.01331185 7:0.6587276384 8:338.482 9:0.6825563448 10:2.709526947
1 1:6025 2:148.6823686 3:52.43206099 4:0.9357572655 5:6203 6:87.58577657 7:0.6018379782 8:337.556 9:0.6644698066 10:2.835714747
0 1:9269 2:168.4971705 3:70.83328231 4:0.9073469299 5:9514 6:108.6354332 7:0.554233437 8:393.44 9:0.7524639939 10:2.378785297
1 1:6886 2:162.5489319 3:55.52910928 4:0.9398400806 5:7087 6:93.63507625 7:0.7776397516 8:363.638 9:0.6543925726 10:2.927274252
0 1:7392 2:148.0864461 3:64.30053984 4:0.9008119233 5:7553 6:97.01436345 7:0.5951690821 8:347.936 9:0.7673139423 10:2.303035814
0 1:7850 2:134.9587208 3:75.44214922 4:0.8291665345 5:7989 6:99.97464892 7:0.6107998755 8:340.627 9:0.85020055 10:1.788903447
0 1:6866 2:138.799727 3:64.17288936 4:0.8867018861 5:7048 6:93.49899847 7:0.5833474936 8:335.707 9:0.7655840362 10:2.162902876
1 1:7356 2:175.9685437 3:54.85588072 4:0.9501684756 5:7542 6:96.77783884 7:0.458432008 8:386.685 9:0.618211292 10:3.207833716
1 1:4644 2:141.1876331 3:43.23469664 4:0.9519602717 5:4810 6:76.89554243 7:0.4343434343 8:312.767 9:0.5965683738 10:3.26560943
1 1:5914 2:158.3507677 3:49.10232992 4:0.9507085649 5:6175 6:86.7752192 7:0.4301090909 8:361.04 9:0.5701387289 10:3.224913521
1 1:6043 2:146.5238204 3:53.81520062 4:0.9301106081 5:6284 6:87.71651252 7:0.5406154947 8:345.612 9:0.63574775 10:2.72272181
0 1:7167 2:124.5260585 3:74.9011968 4:0.7988802209 5:7376 6:95.52647705 7:0.6212725381 8:330.205 9:0.8259998687 10:1.662537634
0 1:7826 2:144.3782889 3:70.00231173 4:0.8745954095 5:8031 6:99.82170444 7:0.6832547582 8:350.416 9:0.8009065619 10:2.062478871
0 1:7222 2:142.4147905 3:65.53440214 4:0.8878330509 5:7431 6:95.89231456 7:0.5973531844 8:342.114 9:0.7753997463 10:2.173130232
1 1:6163 2:157.2894248 3:50.65319967 4:0.946726683 5:6334 6:88.5831548 7:0.6802428256 8:346.66 9:0.6444579217 10:3.105221898
1 1:6171 2:154.4358779 3:52.05730257 4:0.9414758762 5:6335 6:88.64062968 7:0.5539994614 8:345.089 9:0.6511831863 10:2.966651561
0 1:7129 2:140.9915875 3:65.39991878 4:0.8859101472 5:7313 6:95.27289601 7:0.5797820429 8:338.702 9:0.7809135463 10:2.155837348
0 1:9101 2:161.1621333 3:73.31106781 4:0.8905475545 5:9408 6:107.6464263 7:0.7743554837 8:387.424 9:0.7619490588 10:2.198332913
